serialNumber,imeiNumber,productName,supplierLicenseNumber,categoryName,status
SN001642,,PlayStation 5 Digital,LIC005,Toys & Games,ORDER_UNPLACED
SN001643,,PlayStation 5 Digital,LIC005,Toys & Games,ORDER_UNPLACED
SN001644,,PlayStation 5 Digital,LIC005,Toys & Games,ORDER_UNPLACED
SN001645,,PlayStation 5 Digital,LIC005,Toys & Games,ORDER_UNPLACED
SN001646,,PlayStation 5 Digital,LIC005,Toys & Games,ORDER_UNPLACED
SN001647,,PlayStation 5 Digital,LIC005,Toys & Games,ORDER_UNPLACED
SN001648,,PlayStation 5 Digital,LIC005,Toys & Games,ORDER_UNPLACED
SN001649,,PlayStation 5 Digital,LIC005,Toys & Games,ORDER_UNPLACED
SN001650,,PlayStation 5 Digital,LIC005,Toys & Games,ORDER_UNPLACED
SN001651,,Meta Quest 3,LIC006,Toys & Games,ORDER_UNPLACED
SN001652,,Meta Quest 3,LIC006,Toys & Games,ORDER_UNPLACED
SN001653,,Meta Quest 3,LIC006,Toys & Games,ORDER_UNPLACED
SN001654,,Meta Quest 3,LIC006,Toys & Games,ORDER_UNPLACED
SN001655,,Meta Quest 3,LIC006,Toys & Games,ORDER_UNPLACED
SN001656,,Meta Quest 3,LIC006,Toys & Games,ORDER_UNPLACED
SN001657,,Meta Quest 3,LIC006,Toys & Games,ORDER_UNPLACED
SN001658,,Meta Quest 3,LIC006,Toys & Games,ORDER_UNPLACED
SN001659,,Meta Quest 3,LIC006,Toys & Games,ORDER_UNPLACED
SN001660,,Meta Quest 3,LIC006,Toys & Games,ORDER_UNPLACED
SN001661,IMEI00000000001661,Acer Chromebook Spin,LIC007,Electronics,ORDER_UNPLACED
SN001662,IMEI00000000001662,Acer Chromebook Spin,LIC007,Electronics,ORDER_UNPLACED
SN001663,IMEI00000000001663,Acer Chromebook Spin,LIC007,Electronics,ORDER_UNPLACED
SN001664,IMEI00000000001664,Acer Chromebook Spin,LIC007,Electronics,ORDER_UNPLACED
SN001665,IMEI00000000001665,Acer Chromebook Spin,LIC007,Electronics,ORDER_UNPLACED
SN001666,IMEI00000000001666,Acer Chromebook Spin,LIC007,Electronics,ORDER_UNPLACED
SN001667,IMEI00000000001667,Acer Chromebook Spin,LIC007,Electronics,ORDER_UNPLACED
SN001668,IMEI00000000001668,Acer Chromebook Spin,LIC007,Electronics,ORDER_UNPLACED
SN001669,IMEI00000000001669,Acer Chromebook Spin,LIC007,Electronics,ORDER_UNPLACED
SN001670,IMEI00000000001670,Acer Chromebook Spin,LIC007,Electronics,ORDER_UNPLACED
SN001671,IMEI00000000001671,HP DeskJet 4155e,LIC008,Electronics,ORDER_UNPLACED
SN001672,IMEI00000000001672,HP DeskJet 4155e,LIC008,Electronics,ORDER_UNPLACED
SN001673,IMEI00000000001673,HP DeskJet 4155e,LIC008,Electronics,ORDER_UNPLACED
SN001674,IMEI00000000001674,HP DeskJet 4155e,LIC008,Electronics,ORDER_UNPLACED
SN001675,IMEI00000000001675,HP DeskJet 4155e,LIC008,Electronics,ORDER_UNPLACED
SN001676,IMEI00000000001676,HP DeskJet 4155e,LIC008,Electronics,ORDER_UNPLACED
SN001677,IMEI00000000001677,HP DeskJet 4155e,LIC008,Electronics,ORDER_UNPLACED
SN001678,IMEI00000000001678,HP DeskJet 4155e,LIC008,Electronics,ORDER_UNPLACED
SN001679,IMEI00000000001679,HP DeskJet 4155e,LIC008,Electronics,ORDER_UNPLACED
SN001680,IMEI00000000001680,HP DeskJet 4155e,LIC008,Electronics,ORDER_UNPLACED
SN001681,,Vornado Fan,LIC009,Home & Garden,ORDER_UNPLACED
SN001682,,Vornado Fan,LIC009,Home & Garden,ORDER_UNPLACED
SN001683,,Vornado Fan,LIC009,Home & Garden,ORDER_UNPLACED
SN001684,,Vornado Fan,LIC009,Home & Garden,ORDER_UNPLACED
SN001685,,Vornado Fan,LIC009,Home & Garden,ORDER_UNPLACED
SN001686,,Vornado Fan,LIC009,Home & Garden,ORDER_UNPLACED
SN001687,,Vornado Fan,LIC009,Home & Garden,ORDER_UNPLACED
SN001688,,Vornado Fan,LIC009,Home & Garden,ORDER_UNPLACED
SN001689,,Vornado Fan,LIC009,Home & Garden,ORDER_UNPLACED
SN001690,,Vornado Fan,LIC009,Home & Garden,ORDER_UNPLACED
SN001691,,Braun Beard Trimmer,LIC010,Beauty & Personal Care,ORDER_UNPLACED
SN001692,,Braun Beard Trimmer,LIC010,Beauty & Personal Care,ORDER_UNPLACED
SN001693,,Braun Beard Trimmer,LIC010,Beauty & Personal Care,ORDER_UNPLACED
SN001694,,Braun Beard Trimmer,LIC010,Beauty & Personal Care,ORDER_UNPLACED
SN001695,,Braun Beard Trimmer,LIC010,Beauty & Personal Care,ORDER_UNPLACED
SN001696,,Braun Beard Trimmer,LIC010,Beauty & Personal Care,ORDER_UNPLACED
SN001697,,Braun Beard Trimmer,LIC010,Beauty & Personal Care,ORDER_UNPLACED
SN001698,,Braun Beard Trimmer,LIC010,Beauty & Personal Care,ORDER_UNPLACED
SN001699,,Braun Beard Trimmer,LIC010,Beauty & Personal Care,ORDER_UNPLACED
SN001700,,Braun Beard Trimmer,LIC010,Beauty & Personal Care,ORDER_UNPLACED
SN001701,,Dove Body Wash,LIC011,Beauty & Personal Care,ORDER_UNPLACED
SN001702,,Dove Body Wash,LIC011,Beauty & Personal Care,ORDER_UNPLACED
SN001703,,Dove Body Wash,LIC011,Beauty & Personal Care,ORDER_UNPLACED
SN001704,,Dove Body Wash,LIC011,Beauty & Personal Care,ORDER_UNPLACED
SN001705,,Dove Body Wash,LIC011,Beauty & Personal Care,ORDER_UNPLACED
SN001706,,Dove Body Wash,LIC011,Beauty & Personal Care,ORDER_UNPLACED
SN001707,,Dove Body Wash,LIC011,Beauty & Personal Care,ORDER_UNPLACED
SN001708,,Dove Body Wash,LIC011,Beauty & Personal Care,ORDER_UNPLACED
SN001709,,Dove Body Wash,LIC011,Beauty & Personal Care,ORDER_UNPLACED
SN001710,,Dove Body Wash,LIC011,Beauty & Personal Care,ORDER_UNPLACED
SN001711,,Aveeno Daily Lotion,LIC012,Beauty & Personal Care,ORDER_UNPLACED
SN001712,,Aveeno Daily Lotion,LIC012,Beauty & Personal Care,ORDER_UNPLACED
SN001713,,Aveeno Daily Lotion,LIC012,Beauty & Personal Care,ORDER_UNPLACED
SN001714,,Aveeno Daily Lotion,LIC012,Beauty & Personal Care,ORDER_UNPLACED
SN001715,,Aveeno Daily Lotion,LIC012,Beauty & Personal Care,ORDER_UNPLACED
SN001716,,Aveeno Daily Lotion,LIC012,Beauty & Personal Care,ORDER_UNPLACED
SN001717,,Aveeno Daily Lotion,LIC012,Beauty & Personal Care,ORDER_UNPLACED
SN001718,,Aveeno Daily Lotion,LIC012,Beauty & Personal Care,ORDER_UNPLACED
SN001719,,Aveeno Daily Lotion,LIC012,Beauty & Personal Care,ORDER_UNPLACED
SN001720,,Aveeno Daily Lotion,LIC012,Beauty & Personal Care,ORDER_UNPLACED
SN001721,,Oral-B Pro 1000,LIC013,Beauty & Personal Care,ORDER_UNPLACED
SN001722,,Oral-B Pro 1000,LIC013,Beauty & Personal Care,ORDER_UNPLACED
SN001723,,Oral-B Pro 1000,LIC013,Beauty & Personal Care,ORDER_UNPLACED
SN001724,,Oral-B Pro 1000,LIC013,Beauty & Personal Care,ORDER_UNPLACED
SN001725,,Oral-B Pro 1000,LIC013,Beauty & Personal Care,ORDER_UNPLACED
SN001726,,Oral-B Pro 1000,LIC013,Beauty & Personal Care,ORDER_UNPLACED
SN001727,,Oral-B Pro 1000,LIC013,Beauty & Personal Care,ORDER_UNPLACED
SN001728,,Oral-B Pro 1000,LIC013,Beauty & Personal Care,ORDER_UNPLACED
SN001729,,Oral-B Pro 1000,LIC013,Beauty & Personal Care,ORDER_UNPLACED
SN001730,,Oral-B Pro 1000,LIC013,Beauty & Personal Care,ORDER_UNPLACED
SN001731,,Colgate Max Fresh,LIC014,Beauty & Personal Care,ORDER_UNPLACED
SN001732,,Colgate Max Fresh,LIC014,Beauty & Personal Care,ORDER_UNPLACED
SN001733,,Colgate Max Fresh,LIC014,Beauty & Personal Care,ORDER_UNPLACED
SN001734,,Colgate Max Fresh,LIC014,Beauty & Personal Care,ORDER_UNPLACED
SN001735,,Colgate Max Fresh,LIC014,Beauty & Personal Care,ORDER_UNPLACED
SN001736,,Colgate Max Fresh,LIC014,Beauty & Personal Care,ORDER_UNPLACED
SN001737,,Colgate Max Fresh,LIC014,Beauty & Personal Care,ORDER_UNPLACED
SN001738,,Colgate Max Fresh,LIC014,Beauty & Personal Care,ORDER_UNPLACED
SN001739,,Colgate Max Fresh,LIC014,Beauty & Personal Care,ORDER_UNPLACED
SN001740,,Colgate Max Fresh,LIC014,Beauty & Personal Care,ORDER_UNPLACED
SN001741,,SheaMoisture Shampoo,LIC015,Beauty & Personal Care,ORDER_UNPLACED
SN001742,,SheaMoisture Shampoo,LIC015,Beauty & Personal Care,ORDER_UNPLACED
SN001743,,SheaMoisture Shampoo,LIC015,Beauty & Personal Care,ORDER_UNPLACED
SN001744,,SheaMoisture Shampoo,LIC015,Beauty & Personal Care,ORDER_UNPLACED
SN001745,,SheaMoisture Shampoo,LIC015,Beauty & Personal Care,ORDER_UNPLACED
SN001746,,SheaMoisture Shampoo,LIC015,Beauty & Personal Care,ORDER_UNPLACED
SN001747,,SheaMoisture Shampoo,LIC015,Beauty & Personal Care,ORDER_UNPLACED
SN001748,,SheaMoisture Shampoo,LIC015,Beauty & Personal Care,ORDER_UNPLACED
SN001749,,SheaMoisture Shampoo,LIC015,Beauty & Personal Care,ORDER_UNPLACED
SN001750,,SheaMoisture Shampoo,LIC015,Beauty & Personal Care,ORDER_UNPLACED
SN001751,,Burts Bees Lip Balm,LIC016,Beauty & Personal Care,ORDER_UNPLACED
SN001752,,Burts Bees Lip Balm,LIC016,Beauty & Personal Care,ORDER_UNPLACED
SN001753,,Burts Bees Lip Balm,LIC016,Beauty & Personal Care,ORDER_UNPLACED
SN001754,,Burts Bees Lip Balm,LIC016,Beauty & Personal Care,ORDER_UNPLACED
SN001755,,Burts Bees Lip Balm,LIC016,Beauty & Personal Care,ORDER_UNPLACED
SN001756,,Burts Bees Lip Balm,LIC016,Beauty & Personal Care,ORDER_UNPLACED
SN001757,,Burts Bees Lip Balm,LIC016,Beauty & Personal Care,ORDER_UNPLACED
SN001758,,Burts Bees Lip Balm,LIC016,Beauty & Personal Care,ORDER_UNPLACED
SN001759,,Burts Bees Lip Balm,LIC016,Beauty & Personal Care,ORDER_UNPLACED
SN001760,,Burts Bees Lip Balm,LIC016,Beauty & Personal Care,ORDER_UNPLACED
SN001761,,Vicks Vaporub,LIC017,Health & Wellness,ORDER_UNPLACED
SN001762,,Vicks Vaporub,LIC017,Health & Wellness,ORDER_UNPLACED
SN001763,,Vicks Vaporub,LIC017,Health & Wellness,ORDER_UNPLACED
SN001764,,Vicks Vaporub,LIC017,Health & Wellness,ORDER_UNPLACED
SN001765,,Vicks Vaporub,LIC017,Health & Wellness,ORDER_UNPLACED
SN001766,,Vicks Vaporub,LIC017,Health & Wellness,ORDER_UNPLACED
SN001767,,Vicks Vaporub,LIC017,Health & Wellness,ORDER_UNPLACED
SN001768,,Vicks Vaporub,LIC017,Health & Wellness,ORDER_UNPLACED
SN001769,,Vicks Vaporub,LIC017,Health & Wellness,ORDER_UNPLACED
SN001770,,Vicks Vaporub,LIC017,Health & Wellness,ORDER_UNPLACED
SN001771,,Advil Liqui-Gels,LIC018,Health & Wellness,ORDER_UNPLACED
SN001772,,Advil Liqui-Gels,LIC018,Health & Wellness,ORDER_UNPLACED
SN001773,,Advil Liqui-Gels,LIC018,Health & Wellness,ORDER_UNPLACED
SN001774,,Advil Liqui-Gels,LIC018,Health & Wellness,ORDER_UNPLACED
SN001775,,Advil Liqui-Gels,LIC018,Health & Wellness,ORDER_UNPLACED
SN001776,,Advil Liqui-Gels,LIC018,Health & Wellness,ORDER_UNPLACED
SN001777,,Advil Liqui-Gels,LIC018,Health & Wellness,ORDER_UNPLACED
SN001778,,Advil Liqui-Gels,LIC018,Health & Wellness,ORDER_UNPLACED
SN001779,,Advil Liqui-Gels,LIC018,Health & Wellness,ORDER_UNPLACED
SN001780,,Advil Liqui-Gels,LIC018,Health & Wellness,ORDER_UNPLACED
SN001781,,Nature Made Vitamin C,LIC019,Health & Wellness,ORDER_UNPLACED
SN001782,,Nature Made Vitamin C,LIC019,Health & Wellness,ORDER_UNPLACED
SN001783,,Nature Made Vitamin C,LIC019,Health & Wellness,ORDER_UNPLACED
SN001784,,Nature Made Vitamin C,LIC019,Health & Wellness,ORDER_UNPLACED
SN001785,,Nature Made Vitamin C,LIC019,Health & Wellness,ORDER_UNPLACED
SN001786,,Nature Made Vitamin C,LIC019,Health & Wellness,ORDER_UNPLACED
SN001787,,Nature Made Vitamin C,LIC019,Health & Wellness,ORDER_UNPLACED
SN001788,,Nature Made Vitamin C,LIC019,Health & Wellness,ORDER_UNPLACED
SN001789,,Nature Made Vitamin C,LIC019,Health & Wellness,ORDER_UNPLACED
SN001790,,Nature Made Vitamin C,LIC019,Health & Wellness,ORDER_UNPLACED
SN001791,,Purell Hand Sanitizer,LIC020,Health & Wellness,ORDER_UNPLACED
SN001792,,Purell Hand Sanitizer,LIC020,Health & Wellness,ORDER_UNPLACED
SN001793,,Purell Hand Sanitizer,LIC020,Health & Wellness,ORDER_UNPLACED
SN001794,,Purell Hand Sanitizer,LIC020,Health & Wellness,ORDER_UNPLACED
SN001795,,Purell Hand Sanitizer,LIC020,Health & Wellness,ORDER_UNPLACED
SN001796,,Purell Hand Sanitizer,LIC020,Health & Wellness,ORDER_UNPLACED
SN001797,,Purell Hand Sanitizer,LIC020,Health & Wellness,ORDER_UNPLACED
SN001798,,Purell Hand Sanitizer,LIC020,Health & Wellness,ORDER_UNPLACED
SN001799,,Purell Hand Sanitizer,LIC020,Health & Wellness,ORDER_UNPLACED
SN001800,,Purell Hand Sanitizer,LIC020,Health & Wellness,ORDER_UNPLACED
SN001801,,Salomon Trail Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001802,,Salomon Trail Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001803,,Salomon Trail Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001804,,Salomon Trail Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001805,,Salomon Trail Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001806,,Salomon Trail Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001807,,Salomon Trail Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001808,,Salomon Trail Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001809,,Salomon Trail Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001810,,Salomon Trail Shoes,LIC001,Clothing,ORDER_UNPLACED
SN001811,,Klean Kanteen Tumbler,LIC002,Home & Garden,ORDER_UNPLACED
SN001812,,Klean Kanteen Tumbler,LIC002,Home & Garden,ORDER_UNPLACED
SN001813,,Klean Kanteen Tumbler,LIC002,Home & Garden,ORDER_UNPLACED
SN001814,,Klean Kanteen Tumbler,LIC002,Home & Garden,ORDER_UNPLACED
SN001815,,Klean Kanteen Tumbler,LIC002,Home & Garden,ORDER_UNPLACED
SN001816,,Klean Kanteen Tumbler,LIC002,Home & Garden,ORDER_UNPLACED
SN001817,,Klean Kanteen Tumbler,LIC002,Home & Garden,ORDER_UNPLACED
SN001818,,Klean Kanteen Tumbler,LIC002,Home & Garden,ORDER_UNPLACED
SN001819,,Klean Kanteen Tumbler,LIC002,Home & Garden,ORDER_UNPLACED
SN001820,,Klean Kanteen Tumbler,LIC002,Home & Garden,ORDER_UNPLACED
SN001821,,Thermos Kids Funtainer,LIC003,Home & Garden,ORDER_UNPLACED
SN001822,,Thermos Kids Funtainer,LIC003,Home & Garden,ORDER_UNPLACED
SN001823,,Thermos Kids Funtainer,LIC003,Home & Garden,ORDER_UNPLACED
SN001824,,Thermos Kids Funtainer,LIC003,Home & Garden,ORDER_UNPLACED
SN001825,,Thermos Kids Funtainer,LIC003,Home & Garden,ORDER_UNPLACED
SN001826,,Thermos Kids Funtainer,LIC003,Home & Garden,ORDER_UNPLACED
SN001827,,Thermos Kids Funtainer,LIC003,Home & Garden,ORDER_UNPLACED
SN001828,,Thermos Kids Funtainer,LIC003,Home & Garden,ORDER_UNPLACED
SN001829,,Thermos Kids Funtainer,LIC003,Home & Garden,ORDER_UNPLACED
SN001830,,Thermos Kids Funtainer,LIC003,Home & Garden,ORDER_UNPLACED
SN001831,,Crockpot Slow Cooker,LIC004,Home & Garden,ORDER_UNPLACED
SN001832,,Crockpot Slow Cooker,LIC004,Home & Garden,ORDER_UNPLACED
SN001833,,Crockpot Slow Cooker,LIC004,Home & Garden,ORDER_UNPLACED
SN001834,,Crockpot Slow Cooker,LIC004,Home & Garden,ORDER_UNPLACED
SN001835,,Crockpot Slow Cooker,LIC004,Home & Garden,ORDER_UNPLACED
SN001836,,Crockpot Slow Cooker,LIC004,Home & Garden,ORDER_UNPLACED
SN001837,,Crockpot Slow Cooker,LIC004,Home & Garden,ORDER_UNPLACED
SN001838,,Crockpot Slow Cooker,LIC004,Home & Garden,ORDER_UNPLACED
SN001839,,Crockpot Slow Cooker,LIC004,Home & Garden,ORDER_UNPLACED
SN001840,,Crockpot Slow Cooker,LIC004,Home & Garden,ORDER_UNPLACED
